1	1	3.1305335694651	0.231413292645898
1	2	3.03217308417687	0.310865044314515
1	3	2.69816675055003	-0.313873719150033
1	4	2.39446863140799	-0.669593654212574
1	5	2.89861905128812	-0.836938506763023
1	6	2.73456832024385	-0.749266626770707
1	7	2.95292120970749	-0.205679412750924
1	8	3.02682572435919	-0.369462350854466
1	9	2.85139272363249	-0.108441247716677
1	10	2.88551195351662	-0.49963451231539
1	11	2.67993065411742	-0.330017183021679
1	12	2.80947472700564	-0.158521835093188
1	13	2.96862796558212	-0.45380071385611
1	14	3.32459155333732	-0.119341746530251
1	15	3.29169438090348	0.1871904530528
1	16	2.79536708807312	0.00829998548410532
1	17	2.78829415297851	-0.231787183062353
1	18	3.06897364479318	-0.26662298223518
1	19	3.01127875718976	-0.421039652814374
1	20	2.93564694735091	-0.0732262427454506
1	21	2.81793208939138	-0.176145641476089
1	22	2.967913013691	-0.144703043895926
1	23	2.9291894144801	-0.352458922044813
1	24	2.77565912025007	-0.549385404845642
1	25	2.66315415547775	-0.263944658641023
1	26	2.525098166919	-0.260831964831449
1	27	3.08737085882102	-0.477883079575852
1	28	2.80620558791759	-0.303049417672187
1	29	2.95303990474612	-0.415500460057466
1	30	2.68199167294595	-0.641391909034452
1	31	3.057655065318	-0.321741885597329
1	32	2.85831053234143	-0.159090970018894
1	33	2.5679512274267	-0.584978625334901
1	34	3.06837169804563	-0.30948148636049
1	35	2.87584685666699	-0.251641112404507
1	36	2.78712496866983	0.230666115389106
1	37	2.8038898016167	-0.614724102458648
1	38	3.16069905011881	-0.151250143164497
1	39	2.95191423132764	-0.273591353489572
1	40	3.13237237947948	0.339878398621089
1	41	2.98451515150321	-0.480970164161845
1	42	2.81261316751982	-0.616471498432925
1	43	2.72228901688016	-0.298061853138207
1	44	3.1384765791055	0.0457893621395541
1	45	3.05351516880989	-0.0447798855935974
1	46	2.35526356501629	-0.361897900856831
1	47	2.72683413231128	-0.0563289415774052
1	48	2.87682438714733	-0.0432719085669528
1	49	3.00620935174862	0.329149159197095
1	50	2.90623604275834	-0.0213946149968569
2	1	2.36366246789783	1.20634813937014
2	2	2.79666500176703	1.88402536368949
2	3	2.5433244418205	1.6019684148201
2	4	2.51280307020888	1.45665293570198
2	5	3.15597035610664	1.94721766629997
2	6	2.31665798912464	1.50088573747126
2	7	2.59815487010743	1.83376239540125
2	8	3.05973973280157	1.49306432971767
2	9	2.64516092079636	1.46452280783064
2	10	2.62127339767566	1.22874643254083
2	11	2.77316701440409	1.95520535530473
2	12	2.63923775331514	1.54736257701038
2	13	2.7353192369768	1.6065831628858
2	14	2.98473625422794	1.61366167822815
2	15	2.40012191349529	1.51019605863309
2	16	2.73598753872493	1.26553667556959
2	17	2.96319361036626	1.72832250107412
2	18	2.90483389252443	1.93369504129864
2	19	2.83274102598018	2.05876161641655
2	20	2.63598308681049	1.7394574800189
2	21	2.86776825722026	1.3680049223825
2	22	2.78204390133899	1.12966452757173
2	23	2.99666829891073	1.38230110250148
2	24	2.6103187494251	1.3707611006374
2	25	2.59399402812693	1.39061119818745
2	26	3.11960486208352	2.15929593712896
2	27	3.17216192385906	1.71207280279126
2	28	2.86772416539352	1.94523683615558
2	29	3.16956772296919	2.23867609301694
2	30	2.74922238104289	1.62708696577263
2	31	2.98189404889836	2.00716536041072
2	32	2.67371611886669	1.65320181571374
2	33	2.4818562502557	1.49718699234495
2	34	2.67655353583591	1.30046097456298
2	35	2.68987138839063	1.33469859259395
2	36	2.80593503976201	1.55498757477059
2	37	2.30907805334816	1.29956319300692
2	38	2.52059257070649	1.62861022130831
2	39	2.5717318354149	1.62659446856505
2	40	2.93852822892177	1.14121721151819
2	41	3.08882248470672	1.55856906080913
2	42	2.87459151063728	1.95942703479093
2	43	2.64998488486128	1.63873407866215
2	44	2.65776292987413	1.46334904771785
2	45	2.66582532062872	2.09170811433453
2	46	2.76835662494133	1.56484728254756
2	47	2.71665246931756	1.874776765182
2	48	2.94627899728625	1.63434230551181
2	49	2.86447461441875	1.7821121371148
2	50	3.4819465994586	1.63398976969976
3	1	4.50663458323453	2.42557317837165
3	2	4.75499811816299	1.92842933735738
3	3	4.82657923424845	1.97385035179374
3	4	4.79796774180626	2.33113185358082
3	5	4.74318873446176	2.67546019644415
3	6	4.71666253930404	2.3277887856349
3	7	5.07787855850018	2.2896234613005
3	8	4.86687194432613	2.44141562566382
3	9	5.43688845140427	2.18276856239489
3	10	4.7864857418711	2.26516763251301
3	11	4.49514810849312	2.05746042987423
3	12	4.85639582977361	2.47216042087468
3	13	5.04842315968161	2.58157728809792
3	14	4.7137249407904	2.05500515813484
3	15	4.83891279682665	2.32720902865108
3	16	4.81069372474045	2.50491736554536
3	17	5.02173171391476	2.52555303701713
3	18	5.23114084322863	2.12995762207803
3	19	5.05177358411995	2.30965241465225
3	20	4.46558955782034	2.22032266722011
