1	1	0.637501966493505	1.2423216933874	-1.08690881697743
1	2	1.34036524577717	0.880642451608835	-1.08690881697743
1	3	1.47281008570583	1.03309711776841	-1.08690881697743
1	4	0.865836049800846	0.958523400076571	-1.08690881697743
1	5	1.52490709790629	0.833173906064081	-1.08690881697743
1	6	0.885879868408399	0.913945752426992	-1.08690881697743
1	7	1.67467984148776	1.17506437440997	-1.08690881697743
1	8	1.483894017904	1.04281454143139	-1.08690881697743
1	9	1.54775749810761	0.744167407850087	-1.08690881697743
1	10	0.59686718136963	0.136940711517965	-1.08690881697743
1	11	1.13379789254011	0.497615540428466	-1.08690881697743
1	12	1.05679237980084	0.801104166577641	-1.08690881697743
1	13	0.312339441911099	0.0557218825892099	-1.08690881697743
1	14	1.54141659102174	1.43686642234108	-1.08690881697743
1	15	1.88447676685775	0.480073080036121	-1.08690881697743
1	16	0.866573665996413	0.440941975251774	-1.08690881697743
1	17	1.34775911276916	1.25956301520155	-1.08690881697743
1	18	1.31092844767108	0.229784554227328	-1.08690881697743
1	19	1.36193981806527	1.0021675979821	-1.08690881697743
1	20	2.07197416365248	0.776138062128861	-1.08690881697743
1	21	1.69738084762643	0.999500745266706	-1.08690881697743
1	22	2.41451511837511	1.16514187955739	-1.08690881697743
1	23	1.38784931369232	0.611943484733198	-1.08690881697743
1	24	0.703565993887134	0.602383540938165	-1.08690881697743
1	25	1.01056235903815	-0.129401130192495	-1.08690881697743
1	26	0.688230245371504	0.406929879156368	-1.08690881697743
1	27	0.850379229977962	0.911723952549623	-1.08690881697743
1	28	1.25321271734171	1.02877357571264	-1.08690881697743
1	29	1.9616635507391	1.53139359081611	-1.08690881697743
1	30	1.5214384612154	0.989333089305217	-1.08690881697743
1	31	1.71328819418131	1.03119164698105	-1.08690881697743
1	32	1.71715862142824	0.915310383280898	-1.08690881697743
1	33	1.17642676171782	0.719681189718588	-1.08690881697743
1	34	0.360307644736313	1.07881208483411	-1.08690881697743
1	35	1.64566268403414	1.03839912491022	-1.08690881697743
1	36	2.24915321735555	0.93334849024287	-1.08690881697743
1	37	1.26045505095267	0.621211061464333	-1.08690881697743
1	38	0.693522902030468	0.814154041067797	-1.08690881697743
1	39	1.2002591703043	1.10072277610142	-1.08690881697743
1	40	0.994541666098661	1.11374551344205	-1.08690881697743
1	41	1.20363301135429	0.747023643906796	-1.08690881697743
1	42	1.46902925228166	0.633473907223045	-1.08690881697743
1	43	1.71609210744623	0.992522425842305	-1.08690881697743
1	44	1.55957900138641	1.21834760281516	-1.08690881697743
1	45	0.947922657255761	0.957496217040167	-1.08690881697743
1	46	1.57375901426767	0.77677174631133	-1.08690881697743
